,course_id,semester,name,dept_id,department,credits,description,grading_method,gen_ed,core,sections,relationships.coreqs,relationships.prereqs,relationships.formerly,relationships.restrictions,relationships.additional_info,relationships.also_offered_as,relationships.credit_granted_for
4188,SOCY432,202308,Social Movements,SOCY,Sociology,3,"Movements that seek change in the social and political structure of society. Origins, tactics, organization, recruitment, and success. Case studies come from such movements as labor, civil rights, student, feminist, environmental, neighborhood, and gay rights.","['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY432-0101'],,6 credits in SOCY courses; or permission of BSOS-Sociology department.,,,,,
4189,SOCY456,202308,Smart Machines and Human Prospects,SOCY,Sociology,3,"Artificial intelligence is everywhere and never sleeps. It is transforming our social institutions in intended and unintended ways. While scientists debate the feasibility of engineering conscious machines with general intelligence, no one debates that the global race is on to create more potent computers. Through targeted research, discussion, and presentation of findings students will answer a specific question on how, where, and in what ways society is being changed by smart machines.","['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY456-0101'],,SOCY201 and SOCY202; or permission of the Sociology department.,,,,,SOCY416 or SOCY456.
4190,SOCY461,202308,Sociology in Action: Research and Community Engagement in Prince George's County,SOCY,Sociology,3,"Sociology in Action is a research course that will use the science of sociology to inform real life issues and contribute to the development of social programs. In this course, students will gain hands-on experience in applying sociology by working with clients in Prince George's County on specific social problems and issues. Please assess your ability to commit to this course and fulfill all requirements. Given that students will be working with Prince George's County organizations, there will be some variation and unpredictability in the nature of the projects.","['Regular', 'Pass-Fail', 'Audit']",[],[],['SOCY461-0101'],,SOCY202; or students who have taken courses with similar content may contact the department.,,,,,
4191,SOCY462,202308,Digital Technology and Society,SOCY,Sociology,3,"Situates digital technology in our social environment and then examines how this relationship reflects, reinforces, or reorders social hierarchies. Students will learn the conceptual and methodological foundations for studying and evaluating how technologies such as health and social media apps, the personal computer, artificial intelligence, and weapons of war have evolved, diffused and impacted social life. Students will explore and then conduct independent research on the relationship between technology and social inequalities through the lens of health and medicine, the environment and climate change, jobs and the workplace, as well as government and criminal justice.","['Regular', 'Pass-Fail', 'Audit']",[],['D'],['SOCY462-0101'],,Must have completed 6 credits in SOCY courses; or permission of BSOS-Sociology department.,,,,,
4192,SOCY601,202308,Statistics For Sociological Research I,SOCY,Sociology,3,"Introductory statistical concepts are covered including descriptive statistics, probability, sampling distributions, expected values, hypothesis testing, tests of significance, measures of association, and if time permits, introduction to regression analysis. Statistical programming software may be used.","['Regular', 'Audit']",[],[],['SOCY601-0101'],,SOCY201; or students who have taken courses with comparable content may contact the department.,,Permission of instructor.,,,SOCY601 and SURV601.
4193,SOCY610,202308,Logic of Social Inquiry,SOCY,Sociology,3,"An introductory course on the fundamental issues that arise in the design, execution, analysis, and writing stages of the research process. The course is designed to help first-year graduate students begin their transition from a consumer to a producer of social research.","['Regular', 'Audit']",[],[],['SOCY610-0101'],,,SOCY699D.,Restricted to Sociology graduate students.,,,SOCY699D or SOCY610.
4194,SOCY616,202308,Sociology Pro-Seminar,SOCY,Sociology,1,"The proseminar is the guide to Sociology as a profession, and how sociology is practiced here at the University of Maryland. The goal of the course is to help students gain insider knowledge about how to develop sociological knowledge and capabilities, and what it means to practice sociology as a graduate student and beyond.  The course will discuss both practical aspects of professional life in general and specific topics of interest.",['Sat-Fail'],[],[],['SOCY616-0101'],,,SOCY699P.,Must be in Sociology (Doctoral) program.,,,SOCCY699P or SOCY616.
4195,SOCY620,202308,Development of European and American Sociological Theory,SOCY,Sociology,3,Review of the history of sociological thought with major attention to the key figures (from Marx to C. Wright Mills).,"['Regular', 'Audit']",[],[],['SOCY620-0101'],,SOCY203 or SOCY403; or students who have taken courses with comparable content may contact the department; or permission of instructor.,,,,,
4196,SOCY632,202308,Introduction to Qualitative Research Methods,SOCY,Sociology,3,"An introductory course in qualitative research methods, intended to provide a general overview of the ways sociologists collect qualitative information about social phenomena, focusing on how to collect and anaylyze data that are reliable and applicable to our research questions. We will begin by constructing a research question that will drive our work for the entire semester. You will learn three of the main ways that qualitative data are used in sociological research: analysis of written material, participant observation, and open ended semi-structured interviews.","['Regular', 'Audit']",[],[],['SOCY632-0101'],,,,Must be in Sociology (Doctoral) program; and permission of instructor.,,,
4197,SOCY646,202308,Public Image Management and Policy Solutions,SOCY,Sociology,3,"Explores how to mitigate and solve image management problems that arise in organizations. Students will learn how to evaluate their organization, make recommendations for future development, and implement the practical aspects of the solution. Problems arise daily in organizations. Leaders need effective strategies to mitigate and solve these problems. While some problems are structural, daily problems often focus on social interactions among people. The course will focus on evaluating the source of problems, enhancing cultural competency among employees, restructuring and rebranding the organization, managing public image, and forming and implementing innovative policy solutions for long-term goals.","['Regular', 'Audit']",[],[],['SOCY646-PLL1'],,,,Must be in one of the following programs: Master of Professional Studies in Public Safety Leadership and Administration (MPLA); Criminology and Criminal Justice (Master's); Criminology and Criminal Justice (Doctoral); Sociology (Master's); Sociology (Doctoral); or permission from either the Sociology Department or Criminology & Criminal Justice Department.,,,
4198,SOCY653,202308,Family Demography,SOCY,Sociology,3,"Demograpic perspective on family and household relationships; relationships among economic institutions, family structure, and the content of family life; research from contemporary U.S., historical and cross-cultural sources.","['Regular', 'Audit']",[],[],['SOCY653-0101'],,,,Permission of instructor.,,,
4199,SOCY657,202308,Constitutional Law and Public Safety,SOCY,Sociology,3,"Introduces students to the constitutional issues inherent in the practice of policing. Particular emphasis is placed on issues pertaining to the 4th, 5th, and 6th Amendments.","['Regular', 'Audit']",[],[],['SOCY657-PLL1'],,,,Must be in one of the following programs: Master of Professional Studies in Public Safety Leadership and Administration (MPLA); Criminology and Criminal Justice (Master's); Criminology and Criminal Justice (Doctoral); Sociology (Master's); Sociology (Doctoral); or permission from BSOS-Criminology & Criminal Justice department.,,,
4200,SOCY699,202308,Special Social Problems,SOCY,Sociology,1,,['Regular'],[],[],[],,,,,,,
4201,SOCY699C,202308,Special Social Problems; Introduction to Computing for Sociologists,SOCY,Sociology,1,,"['Regular', 'Audit']",[],[],['SOCY699C-0101'],,,,,,,
4202,SOCY699L,202308,Special Social Problems; Publishing Sociology,SOCY,Sociology,3,,"['Regular', 'Audit']",[],[],['SOCY699L-0101'],,,,,,,
4203,SOCY699M,202308,Special Social Problems; Pro-Seminar for BA/MA Students,SOCY,Sociology,1,students in the 5-Year BA/MA Sociology program.,"['Regular', 'Audit']",[],[],['SOCY699M-0101'],,,,,,,
4204,SOCY709,202308,Advanced Special Topics in Data Analysis,SOCY,Sociology,3,,"['Regular', 'Audit']",[],[],['SOCY709-0101'],,,,,,,
4205,SOCY799,202308,Master's Thesis Research,SOCY,Sociology,1,,['Sat-Fail'],[],[],[],,,,,,,
4206,SOCY898,202308,Pre-Candidacy Research,SOCY,Sociology,1,,['Regular'],[],[],[],,,,,,,
4207,SOCY899,202308,Doctoral Dissertation Research,SOCY,Sociology,6,,['Sat-Fail'],[],[],[],,,,,,,
4208,SPAN103,202308,Intensive Elementary Spanish,SPAN,Spanish,4,"Covers speaking, reading, writing, listening, and culture of Spanish-speaking world.","['Regular', 'Pass-Fail', 'Audit']",[],[],"['SPAN103-0101', 'SPAN103-0201', 'SPAN103-0301', 'SPAN103-0401']",,Must have appropriate Foreign Language Placement Test (FLPT) score.,,Must not be a  native/fluent speaker of Spanish.,,,SPAN102 or SPAN103.
4209,SPAN203,202308,Intensive Intermediate Spanish,SPAN,Spanish,4,"Covers speaking, reading, writing, listening, and culture of Spanish-speaking world.","['Regular', 'Pass-Fail', 'Audit']",[],['H'],"['SPAN203-0101', 'SPAN203-0201', 'SPAN203-0301', 'SPAN203-0501', 'SPAN203-0401', 'SPAN203-0601']",,SPAN103; or must have appropriate Foreign Language Placement Test (FLPT) score.,,Must not be a  native/fluent speaker of Spanish.,,,
4210,SPAN204,202308,Spanish Grammar Review,SPAN,Spanish,3,An in-depth study and analysis of selected grammatical topics in a contextualized framework.,"['Regular', 'Pass-Fail', 'Audit']",[],['H'],"['SPAN204-0201', 'SPAN204-0101', 'SPAN204-0301', 'SPAN204-0401']",,SPAN203; or must have appropriate Foreign Language Placement Test (FLPT) score.,,Not open to fluent/native speakers of Spanish.,,,
